  Event Name,       Type,     Event ID,    Version,    Channel,      Level,     Opcode,       Task,            Keyword,        PID,        TID,     Processor Number,  Instance ID,   Parent Instance ID,                              Activity ID,                      Related Activity ID,           Clock-Time, Kernel(ms),   User(ms), User Data
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395593127372,    8600715,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395594243668,    8600835,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395594244257,    8600835,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395594425093,    8600850,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395594426340,    8600850,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395594505038,    8600850,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395595282831,    8600925,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395595283336,    8600925,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395595283711,    8600925,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395595485491,    8600955,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395595486092,    8600955,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395595486517,    8600955,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395605387617,    8601900,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395606477481,    8602005,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395606478766,    8602005,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395642376945,    8605455,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395642377778,    8605455,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395655565918,    8606715,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395686418125,    8609640,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395686419368,    8609640,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395686736252,    8609670,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395686737585,    8609670,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395687435391,    8609730,          0, "Aggiunto pacchetto"
